1.400000	0.000000	0.013053	0.026363	0.040191	0.054795	0.070437	0.087377	0.105878	0.126204	0.148616	0.173376	0.200741	0.230961	0.264280	0.300928	0.341122	0.385057	0.432907	0.484817	0.540900	0.601229	0.665835	0.734705	0.807769	0.884906	0.965933	1.050606	1.138618	1.229597	1.323108	1.418651	1.515668	1.613544	1.711614	1.809169	1.905463	1.999723	2.091157	2.178968	2.262364	2.340568	2.412831	2.478445	2.536754	2.587164	2.629153	2.662283	2.686202	2.700657	2.705493	2.700657	2.686202	2.662283	2.629153	2.587164	2.536754	2.478446	2.412832	2.340569	2.262366	2.178970	2.091159	1.999726	1.905468	1.809175	1.711622	1.613554	1.515681	1.418669	1.323131	1.229628	1.138657	1.050657	0.965998	0.884990	0.807877	0.734842	0.666010	0.601449	0.541178	0.485167	0.433345	0.385603	0.341800	0.301767	0.265315	0.232232	0.202297	0.175273	0.150920	0.128992	0.109239	0.091413	0.075266	0.060550	0.047023	0.034443	0.022570	0.011168	0.000000
1.500000	0.000000	0.015788	0.031838	0.048411	0.065770	0.084173	0.103882	0.125152	0.148239	0.173393	0.200858	0.230871	0.263659	0.299436	0.338402	0.380736	0.426598	0.476119	0.529402	0.586517	0.647496	0.712330	0.780965	0.853300	0.929183	1.008410	1.090722	1.175805	1.263291	1.352757	1.443730	1.535684	1.628054	1.720229	1.811569	1.901405	1.989048	2.073800	2.154960	2.231836	2.303754	2.370065	2.430160	2.483474	2.529500	2.567792	2.597975	2.619752	2.632906	2.637305	2.632906	2.619752	2.597976	2.567793	2.529501	2.483475	2.430161	2.370067	2.303756	2.231840	2.154964	2.073805	1.989055	1.901414	1.811582	1.720245	1.628074	1.535711	1.443764	1.352801	1.263347	1.175877	1.090813	1.008526	0.929329	0.853483	0.781195	0.712617	0.647854	0.586961	0.529950	0.476794	0.427428	0.381752	0.339640	0.300940	0.265480	0.233068	0.203499	0.176557	0.152016	0.129644	0.109205	0.090459	0.073165	0.057081	0.041965	0.027574	0.013666	0.000000
1.600000	0.000000	0.018556	0.037371	0.056705	0.076817	0.097961	0.120390	0.144352	0.170091	0.197842	0.227832	0.260278	0.295384	0.333337	0.374308	0.418448	0.465880	0.516705	0.570992	0.628775	0.690054	0.754791	0.822903	0.894267	0.968711	1.046019	1.125925	1.208117	1.292236	1.377877	1.464592	1.551893	1.639254	1.726121	1.811911	1.896023	1.977840	2.056743	2.132112	2.203338	2.269830	2.331023	2.386386	2.435431	2.477718	2.512862	2.540541	2.560498	2.572548	2.576577	2.572548	2.560499	2.540542	2.512863	2.477719	2.435433	2.386389	2.331026	2.269835	2.203344	2.132120	2.056754	1.977854	1.896041	1.811934	1.726151	1.639292	1.551940	1.464653	1.377954	1.292333	1.208238	1.126076	1.046207	0.968946	0.894558	0.823263	0.755233	0.690598	0.629439	0.571802	0.517690	0.467073	0.419887	0.376040	0.335414	0.297866	0.263236	0.231344	0.201997	0.174992	0.150113	0.127138	0.105839	0.085982	0.067333	0.049651	0.032696	0.016227	0.000000
1.700000	0.000000	0.021305	0.042863	0.064928	0.087748	0.111572	0.136641	0.163193	0.191456	0.221651	0.253988	0.288662	0.325856	0.365734	0.408442	0.454103	0.502814	0.554648	0.609646	0.667817	0.729136	0.793541	0.860932	0.931168	1.004069	1.079410	1.156928	1.236315	1.317226	1.399275	1.482041	1.565069	1.647876	1.729954	1.810772	1.889788	1.966448	2.040200	2.110491	2.176783	2.238554	2.295308	2.346579	2.391940	2.431006	2.463444	2.488973	2.507370	2.518473	2.522186	2.518474	2.507371	2.488975	2.463447	2.431010	2.391944	2.346585	2.295315	2.238564	2.176795	2.110507	2.040219	1.966474	1.889819	1.810812	1.730004	1.647940	1.565149	1.482141	1.399399	1.317381	1.236507	1.157164	1.079701	1.004425	0.931604	0.861463	0.794187	0.729918	0.668762	0.610784	0.556014	0.504449	0.456053	0.410762	0.368484	0.329106	0.292490	0.258484	0.226915	0.197598	0.170338	0.144925	0.121146	0.098777	0.077592	0.057358	0.037840	0.018800	0.000000
1.800000	0.000000	0.023997	0.048238	0.072965	0.098419	0.124833	0.152439	0.181460	0.212110	0.244594	0.279102	0.315813	0.354889	0.396472	0.440685	0.487630	0.537381	0.589988	0.645470	0.703816	0.764983	0.828893	0.895431	0.964449	1.035760	1.109139	1.184326	1.261024	1.338901	1.417594	1.496706	1.575816	1.654478	1.732225	1.808575	1.883036	1.955110	2.024299	2.090112	2.152066	2.209701	2.262575	2.310278	2.352433	2.388703	2.418794	2.442460	2.459506	2.469791	2.473229	2.469792	2.459508	2.442463	2.418798	2.388709	2.352441	2.310288	2.262588	2.209717	2.152087	2.090138	2.024333	1.955152	1.883089	1.808641	1.732307	1.654579	1.575942	1.496861	1.417784	1.339135	1.261310	1.184675	1.109563	1.036274	0.965071	0.896180	0.829792	0.766061	0.705104	0.647004	0.591809	0.539538	0.490176	0.443682	0.399988	0.359002	0.320612	0.284683	0.251064	0.219590	0.190080	0.162342	0.136176	0.111371	0.087710	0.064970	0.042926	0.021346	0.000000
1.900000	0.000000	0.026603	0.053438	0.080735	0.108720	0.137617	0.167641	0.199001	0.231895	0.266513	0.303027	0.341598	0.382369	0.425464	0.470986	0.519017	0.569614	0.622806	0.678597	0.736960	0.797837	0.861140	0.926747	0.994502	1.064218	1.135674	1.208615	1.282755	1.357781	1.433347	1.509085	1.584602	1.659486	1.733310	1.805633	1.876008	1.943985	2.009114	2.070953	2.129072	2.183057	2.232518	2.277088	2.316435	2.350257	2.378298	2.400338	2.416206	2.425777	2.428976	2.425779	2.416209	2.400343	2.378305	2.350268	2.316448	2.277106	2.232540	2.183085	2.129107	2.070996	2.009168	1.944052	1.876091	1.805736	1.733436	1.659640	1.584790	1.509314	1.433626	1.358119	1.283165	1.209108	1.136267	1.064930	0.995353	0.927762	0.862347	0.799269	0.738653	0.680594	0.625155	0.572368	0.522238	0.474742	0.429831	0.387432	0.347452	0.309775	0.274270	0.240787	0.209163	0.179221	0.150774	0.123626	0.097572	0.072400	0.047895	0.023835	0.000000
2.000000	0.000000	0.029102	0.058423	0.088177	0.118579	0.149835	0.182148	0.215711	0.250707	0.287308	0.325671	0.365940	0.408240	0.452678	0.499342	0.548295	0.599578	0.653208	0.709174	0.767437	0.827929	0.890555	0.955188	1.021671	1.089817	1.159411	1.230206	1.301931	1.374286	1.446948	1.519572	1.591794	1.663233	1.733496	1.802179	1.868876	1.933177	1.994676	2.052973	2.107683	2.158432	2.204872	2.246675	2.283543	2.315211	2.341447	2.362058	2.376891	2.385836	2.388826	2.385839	2.376897	2.362067	2.341459	2.315228	2.283565	2.246703	2.204907	2.158476	2.107737	2.053041	1.994759	1.933279	1.869000	1.802331	1.733680	1.663456	1.592064	1.519898	1.447340	1.374757	1.302495	1.230879	1.160212	1.090768	1.022798	0.956519	0.892124	0.829773	0.769597	0.711699	0.656152	0.603001	0.552263	0.503930	0.457970	0.414326	0.372920	0.333655	0.296414	0.261066	0.227461	0.195440	0.164828	0.135443	0.107094	0.079581	0.052701	0.026244	0.000000
2.100000	0.000000	0.031481	0.063165	0.095253	0.127944	0.161431	0.195900	0.231529	0.268485	0.306924	0.346989	0.388807	0.432487	0.478122	0.525783	0.575522	0.627365	0.681316	0.737355	0.795433	0.855477	0.917386	0.981031	1.046256	1.112878	1.180687	1.249447	1.318900	1.388763	1.458731	1.528484	1.597683	1.665975	1.732999	1.798385	1.861761	1.922753	1.980994	2.036121	2.087784	2.135650	2.179401	2.218746	2.253417	2.283175	2.307814	2.327161	2.341080	2.349472	2.352277	2.349476	2.341089	2.327176	2.307834	2.283202	2.253451	2.218789	2.179455	2.135716	2.087865	2.036220	1.981115	1.922900	1.861939	1.798600	1.733258	1.666286	1.598056	1.528930	1.459263	1.389395	1.319650	1.250335	1.181735	1.114112	1.047705	0.982728	0.919369	0.857788	0.798120	0.740470	0.684919	0.631520	0.580303	0.531270	0.484402	0.439656	0.396970	0.356260	0.317425	0.280347	0.244893	0.210917	0.178260	0.146752	0.116216	0.086466	0.057312	0.028556	0.000000
2.200000	0.000000	0.033730	0.067648	0.101940	0.136789	0.172373	0.208863	0.246421	0.285200	0.325341	0.366970	0.410200	0.455128	0.501830	0.550367	0.600777	0.653076	0.707258	0.763293	0.821129	0.880686	0.941860	1.004524	1.068522	1.133678	1.199788	1.266628	1.333952	1.401494	1.468968	1.536074	1.602497	1.667912	1.731986	1.794378	1.854747	1.912752	1.968058	2.020335	2.069267	2.114550	2.155900	2.193051	2.225763	2.253821	2.277039	2.295262	2.308369	2.316270	2.318911	2.316276	2.308383	2.295284	2.277068	2.253860	2.225813	2.193113	2.155977	2.114646	2.069383	2.020476	1.968228	1.912958	1.854993	1.794673	1.732339	1.668333	1.602997	1.536666	1.469668	1.402319	1.334924	1.267768	1.201123	1.135237	1.070339	1.006635	0.944309	0.883518	0.824397	0.767054	0.711576	0.658022	0.606428	0.556807	0.509151	0.463429	0.419590	0.377565	0.337264	0.298586	0.261409	0.225602	0.191020	0.157507	0.124900	0.093025	0.061706	0.030760	0.000000
2.300000	0.000000	0.035846	0.071865	0.108227	0.145101	0.182649	0.221026	0.260380	0.300850	0.342561	0.385627	0.430146	0.476202	0.523860	0.573167	0.624152	0.676823	0.731164	0.787141	0.844694	0.903743	0.964182	1.025885	1.088700	1.152456	1.216959	1.281995	1.347330	1.412713	1.477879	1.542545	1.606420	1.669203	1.730584	1.790251	1.847891	1.903192	1.955846	2.005554	2.052027	2.094989	2.134183	2.169368	2.200325	2.226863	2.248811	2.266032	2.278413	2.285876	2.288372	2.285886	2.278433	2.266063	2.248854	2.226919	2.200397	2.169456	2.134292	2.095123	2.052188	2.005748	1.956079	1.903470	1.848223	1.790645	1.731051	1.669755	1.607071	1.543310	1.478777	1.413764	1.348557	1.283425	1.218621	1.154383	1.090929	1.028457	0.967144	0.907145	0.848593	0.791599	0.736249	0.682608	0.630720	0.580605	0.532263	0.485673	0.440794	0.397570	0.355924	0.315765	0.276987	0.239470	0.203082	0.167684	0.133122	0.099240	0.065871	0.032849	0.000000
2.400000	0.000000	0.037828	0.075814	0.114114	0.152879	0.192259	0.232393	0.273416	0.315451	0.358610	0.402994	0.448688	0.495765	0.544279	0.594266	0.645747	0.698720	0.753166	0.809043	0.866290	0.924823	0.984538	1.045311	1.106994	1.169423	1.232411	1.295756	1.359237	1.422617	1.485647	1.548065	1.609599	1.669969	1.728890	1.786074	1.841232	1.894078	1.944330	1.991714	2.035966	2.076836	2.114088	2.147504	2.176885	2.202057	2.222866	2.239187	2.250919	2.257989	2.260356	2.258003	2.250947	2.239230	2.222926	2.202135	2.176984	2.147626	2.114237	2.077017	2.036184	1.991974	1.944639	1.894445	1.841667	1.786587	1.729493	1.670676	1.610427	1.549032	1.486773	1.423926	1.360754	1.297512	1.234438	1.171758	1.109678	1.048388	0.988058	0.928841	0.870866	0.814243	0.759061	0.705388	0.653272	0.602739	0.553796	0.506431	0.460614	0.416297	0.373415	0.331889	0.291624	0.252513	0.214438	0.177271	0.140873	0.105101	0.069802	0.034821	0.000000
2.500000	0.000000	0.039679	0.079500	0.119606	0.160133	0.201217	0.242982	0.285550	0.329031	0.373523	0.419116	0.465883	0.513884	0.563166	0.613755	0.665664	0.718884	0.773391	0.829140	0.886066	0.944086	1.003098	1.062977	1.123584	1.184759	1.246325	1.308090	1.369845	1.431367	1.492424	1.552770	1.612152	1.670310	1.726980	1.781897	1.834793	1.885406	1.933476	1.978753	2.020994	2.059972	2.095469	2.127288	2.155249	2.179190	2.198973	2.214484	2.225632	2.232350	2.234601	2.232369	2.225670	2.214543	2.199054	2.179295	2.155381	2.127452	2.095668	2.060211	2.021280	1.979092	1.933878	1.885879	1.835349	1.782548	1.727741	1.671197	1.613183	1.553966	1.493808	1.432966	1.371686	1.310208	1.248755	1.187541	1.126761	1.066599	1.007216	0.948761	0.891359	0.835120	0.780133	0.726468	0.674176	0.623289	0.573819	0.525762	0.479096	0.433782	0.389765	0.346976	0.305333	0.264740	0.225091	0.186271	0.148154	0.110608	0.073495	0.036674	0.000000
2.600000	0.000000	0.041400	0.082929	0.124714	0.166878	0.209542	0.252819	0.296816	0.341629	0.387348	0.434048	0.481792	0.530632	0.580604	0.631726	0.684005	0.737427	0.791962	0.847563	0.904163	0.961681	1.020013	1.079041	1.138629	1.198625	1.258859	1.319150	1.379300	1.439102	1.498335	1.556771	1.614174	1.670302	1.724911	1.777755	1.828587	1.877164	1.923249	1.966611	2.007027	2.044288	2.078196	2.108570	2.135245	2.158074	2.176931	2.191712	2.202332	2.208733	2.210879	2.208758	2.202383	2.191789	2.177038	2.158212	2.135418	2.108783	2.078454	2.044596	2.007394	1.967044	1.923758	1.877761	1.829283	1.778566	1.725853	1.671393	1.615434	1.558224	1.500007	1.441021	1.381499	1.321664	1.261727	1.201889	1.142337	1.083244	1.024767	0.967047	0.910208	0.854357	0.799582	0.745955	0.693530	0.642341	0.592407	0.543730	0.496294	0.450069	0.405010	0.361057	0.318138	0.276170	0.235056	0.194694	0.154970	0.115766	0.076956	0.038411	0.000000
